User_ID,Date,Channel,Campaign,Region,Device,User_Segment,Ad_Spend,Session_Duration_Sec,Stage_1_Visitor,Stage_2_Lead,Stage_3_MQL,Stage_4_SQL,Stage_5_Customer,Revenue,Estimated_LTV
USR-002613,2025-09-17,Direct,Summer_Promo_Global,LATAM,Desktop,SMB,43.75,102,1,0,0,0,0,0.0,0.0
USR-002614,2025-03-01,LinkedIn,Retargeting_Q1,North America,Tablet,SMB,37.08,246,1,1,1,1,0,0.0,0.0
USR-002615,2025-05-29,Referral,Retargeting_Q1,LATAM,Desktop,Individual,14.26,445,1,0,0,0,0,0.0,0.0
USR-002616,2025-12-18,Referral,Flash_Sale_Feb,EMEA,Tablet,Individual,46.64,199,1,0,0,0,0,0.0,0.0
USR-002617,2026-01-07,Referral,Brand_Awareness_2025,LATAM,Tablet,SMB,10.67,298,1,1,0,0,0,0.0,0.0
USR-002618,2025-06-29,Organic Search,Retargeting_Q1,APAC,Mobile,Enterprise,20.57,170,1,0,0,0,0,0.0,0.0
USR-002619,2025-04-15,Email Marketing,Brand_Awareness_2025,APAC,Mobile,Enterprise,29.08,561,1,1,0,0,0,0.0,0.0
USR-002620,2025-01-06,Direct,Retargeting_Q1,APAC,Tablet,SMB,10.28,22,1,1,0,0,0,0.0,0.0
USR-002621,2025-08-05,Facebook,Webinar_Series_Tech,APAC,Tablet,SMB,38.33,123,1,0,0,0,0,0.0,0.0
USR-002622,2025-02-11,Affiliate,Brand_Awareness_2025,North America,Mobile,Enterprise,45.55,350,1,1,0,0,0,0.0,0.0
USR-002623,2025-11-28,Referral,Summer_Promo_Global,LATAM,Mobile,Enterprise,42.0,122,1,0,0,0,0,0.0,0.0
USR-002624,2025-01-14,Email Marketing,Webinar_Series_Tech,LATAM,Desktop,Individual,35.81,390,1,1,1,0,0,0.0,0.0
USR-002625,2025-03-08,Facebook,Brand_Awareness_2025,North America,Tablet,SMB,20.23,483,1,0,0,0,0,0.0,0.0
USR-002626,2025-01-13,Affiliate,Retargeting_Q1,North America,Tablet,Enterprise,30.79,348,1,1,0,0,0,0.0,0.0
USR-002627,2025-07-12,Direct,Newsletter_Nurture,APAC,Mobile,SMB,40.9,452,1,0,0,0,0,0.0,0.0
USR-002628,2025-08-11,Affiliate,Retargeting_Q1,LATAM,Tablet,Individual,11.82,344,1,0,0,0,0,0.0,0.0
USR-002629,2025-05-15,Email Marketing,Webinar_Series_Tech,North America,Desktop,Enterprise,41.17,120,1,0,0,0,0,0.0,0.0
USR-002630,2025-04-05,Facebook,Newsletter_Nurture,APAC,Mobile,Individual,28.55,134,1,0,0,0,0,0.0,0.0
USR-002631,2025-11-07,Email Marketing,Summer_Promo_Global,APAC,Mobile,Individual,49.33,150,1,0,0,0,0,0.0,0.0
USR-002632,2025-03-03,Email Marketing,Brand_Awareness_2025,APAC,Tablet,SMB,32.93,296,1,1,0,0,0,0.0,0.0
USR-002633,2025-10-21,Facebook,Newsletter_Nurture,LATAM,Tablet,SMB,36.27,219,1,0,0,0,0,0.0,0.0
USR-002634,2025-04-05,Direct,Summer_Promo_Global,LATAM,Desktop,Individual,43.39,324,1,1,0,0,0,0.0,0.0
USR-002635,2025-01-14,Facebook,Retargeting_Q1,APAC,Mobile,SMB,33.91,497,1,1,0,0,0,0.0,0.0
USR-002636,2025-12-04,Email Marketing,Summer_Promo_Global,LATAM,Tablet,Enterprise,15.51,54,1,1,0,0,0,0.0,0.0
USR-002637,2025-03-04,Organic Search,Newsletter_Nurture,APAC,Tablet,Individual,49.93,358,1,0,0,0,0,0.0,0.0
USR-002638,2025-09-05,Google Ads,Flash_Sale_Feb,North America,Desktop,Individual,26.71,266,1,0,0,0,0,0.0,0.0
USR-002639,2025-04-24,Organic Search,Flash_Sale_Feb,EMEA,Desktop,SMB,11.15,129,1,0,0,0,0,0.0,0.0
USR-002640,2026-01-12,Direct,Newsletter_Nurture,LATAM,Tablet,Enterprise,42.7,75,1,0,0,0,0,0.0,0.0
USR-002641,2026-01-31,Affiliate,Webinar_Series_Tech,APAC,Tablet,Enterprise,16.1,547,1,0,0,0,0,0.0,0.0
USR-002642,2025-01-02,Affiliate,Flash_Sale_Feb,APAC,Mobile,Individual,16.33,179,1,1,1,1,0,0.0,0.0
USR-002643,2025-04-27,Referral,Brand_Awareness_2025,APAC,Mobile,SMB,39.68,417,1,0,0,0,0,0.0,0.0
USR-002644,2025-09-28,Organic Search,Summer_Promo_Global,North America,Tablet,Individual,45.57,124,1,0,0,0,0,0.0,0.0
USR-002645,2025-04-08,Email Marketing,Webinar_Series_Tech,LATAM,Desktop,Enterprise,6.33,220,1,1,0,0,0,0.0,0.0
USR-002646,2025-03-13,Direct,Newsletter_Nurture,APAC,Tablet,SMB,16.15,94,1,0,0,0,0,0.0,0.0
USR-002647,2025-08-20,Referral,Brand_Awareness_2025,APAC,Desktop,Individual,20.34,239,1,0,0,0,0,0.0,0.0
USR-002648,2025-04-20,Email Marketing,Retargeting_Q1,LATAM,Tablet,Individual,7.33,553,1,0,0,0,0,0.0,0.0
USR-002649,2025-03-21,Email Marketing,Flash_Sale_Feb,LATAM,Mobile,SMB,12.27,101,1,0,0,0,0,0.0,0.0
USR-002650,2025-10-06,Affiliate,Retargeting_Q1,EMEA,Tablet,Enterprise,9.02,277,1,0,0,0,0,0.0,0.0
USR-002651,2025-01-26,Organic Search,Brand_Awareness_2025,EMEA,Desktop,Individual,36.92,48,1,1,1,0,0,0.0,0.0
USR-002652,2025-11-28,Direct,Webinar_Series_Tech,EMEA,Mobile,SMB,23.99,30,1,1,1,0,0,0.0,0.0
USR-002653,2025-08-27,Email Marketing,Summer_Promo_Global,EMEA,Mobile,SMB,17.18,86,1,0,0,0,0,0.0,0.0
USR-002654,2025-11-09,Referral,Brand_Awareness_2025,APAC,Tablet,Individual,39.32,250,1,1,0,0,0,0.0,0.0
USR-002655,2025-03-16,Facebook,Webinar_Series_Tech,LATAM,Tablet,Individual,29.49,461,1,0,0,0,0,0.0,0.0
USR-002656,2025-12-31,Referral,Summer_Promo_Global,EMEA,Mobile,SMB,34.0,400,1,0,0,0,0,0.0,0.0
USR-002657,2025-07-22,Direct,Brand_Awareness_2025,APAC,Desktop,Individual,38.21,523,1,0,0,0,0,0.0,0.0
USR-002658,2025-12-16,Direct,Flash_Sale_Feb,APAC,Desktop,Enterprise,12.99,178,1,0,0,0,0,0.0,0.0
USR-002659,2025-08-14,Direct,Newsletter_Nurture,North America,Tablet,Individual,22.32,408,1,0,0,0,0,0.0,0.0
USR-002660,2025-06-01,Facebook,Retargeting_Q1,EMEA,Mobile,Individual,9.04,507,1,0,0,0,0,0.0,0.0
USR-002661,2025-10-17,Email Marketing,Flash_Sale_Feb,APAC,Mobile,Individual,10.8,35,1,0,0,0,0,0.0,0.0
USR-002662,2025-07-12,Organic Search,Flash_Sale_Feb,LATAM,Desktop,SMB,16.82,548,1,0,0,0,0,0.0,0.0
USR-002663,2025-01-21,Organic Search,Flash_Sale_Feb,EMEA,Desktop,Enterprise,13.02,254,1,1,1,0,0,0.0,0.0
USR-002664,2026-01-19,Organic Search,Newsletter_Nurture,LATAM,Mobile,Enterprise,46.15,93,1,0,0,0,0,0.0,0.0
USR-002665,2025-03-19,Organic Search,Webinar_Series_Tech,EMEA,Mobile,Individual,31.95,492,1,0,0,0,0,0.0,0.0
USR-002666,2025-12-03,Direct,Brand_Awareness_2025,North America,Mobile,Individual,6.71,405,1,0,0,0,0,0.0,0.0
USR-002667,2025-10-06,Referral,Flash_Sale_Feb,APAC,Tablet,Individual,36.97,397,1,0,0,0,0,0.0,0.0
USR-002668,2025-02-14,Email Marketing,Webinar_Series_Tech,LATAM,Mobile,Enterprise,24.05,452,1,0,0,0,0,0.0,0.0
USR-002669,2025-01-02,Affiliate,Flash_Sale_Feb,EMEA,Mobile,SMB,38.27,366,1,0,0,0,0,0.0,0.0
USR-002670,2025-06-12,Email Marketing,Summer_Promo_Global,North America,Tablet,Individual,36.07,342,1,1,1,0,0,0.0,0.0
USR-002671,2025-06-04,Email Marketing,Flash_Sale_Feb,North America,Desktop,Individual,7.1,93,1,0,0,0,0,0.0,0.0
USR-002672,2026-01-20,Direct,Webinar_Series_Tech,EMEA,Desktop,Enterprise,26.31,558,1,0,0,0,0,0.0,0.0
USR-002673,2026-01-23,Google Ads,Retargeting_Q1,APAC,Tablet,Enterprise,14.43,156,1,0,0,0,0,0.0,0.0
USR-002674,2025-10-25,Facebook,Newsletter_Nurture,LATAM,Tablet,Individual,9.83,389,1,0,0,0,0,0.0,0.0
USR-002675,2026-01-01,Facebook,Newsletter_Nurture,EMEA,Tablet,Enterprise,38.15,40,1,0,0,0,0,0.0,0.0
USR-002676,2025-10-29,Organic Search,Newsletter_Nurture,EMEA,Mobile,Individual,13.75,51,1,0,0,0,0,0.0,0.0
USR-002677,2025-09-27,Affiliate,Webinar_Series_Tech,EMEA,Desktop,Individual,23.71,184,1,0,0,0,0,0.0,0.0
USR-002678,2025-03-17,Email Marketing,Summer_Promo_Global,North America,Tablet,SMB,9.31,187,1,0,0,0,0,0.0,0.0
USR-002679,2025-01-14,Google Ads,Retargeting_Q1,North America,Tablet,Individual,36.32,398,1,0,0,0,0,0.0,0.0
USR-002680,2025-03-21,LinkedIn,Newsletter_Nurture,North America,Mobile,Individual,16.82,382,1,0,0,0,0,0.0,0.0
USR-002681,2025-05-08,Facebook,Brand_Awareness_2025,APAC,Mobile,SMB,21.89,178,1,0,0,0,0,0.0,0.0
USR-002682,2025-08-28,Email Marketing,Brand_Awareness_2025,North America,Tablet,Enterprise,26.71,250,1,0,0,0,0,0.0,0.0
USR-002683,2025-04-13,Direct,Flash_Sale_Feb,EMEA,Desktop,SMB,38.5,339,1,0,0,0,0,0.0,0.0
USR-002684,2025-05-21,LinkedIn,Webinar_Series_Tech,North America,Desktop,SMB,33.7,382,1,1,0,0,0,0.0,0.0
USR-002685,2025-09-28,Email Marketing,Flash_Sale_Feb,North America,Tablet,Individual,32.09,458,1,0,0,0,0,0.0,0.0
USR-002686,2026-01-29,Direct,Webinar_Series_Tech,EMEA,Desktop,SMB,49.67,258,1,0,0,0,0,0.0,0.0
USR-002687,2025-06-25,Organic Search,Summer_Promo_Global,EMEA,Desktop,Individual,34.85,381,1,0,0,0,0,0.0,0.0
USR-002688,2025-10-25,Facebook,Newsletter_Nurture,LATAM,Desktop,Individual,49.76,24,1,0,0,0,0,0.0,0.0
USR-002689,2025-01-16,Organic Search,Retargeting_Q1,LATAM,Desktop,Individual,46.43,36,1,1,1,0,0,0.0,0.0
USR-002690,2025-09-16,Direct,Brand_Awareness_2025,EMEA,Mobile,Enterprise,11.82,190,1,0,0,0,0,0.0,0.0
USR-002691,2025-11-12,Referral,Brand_Awareness_2025,EMEA,Mobile,Enterprise,6.74,579,1,0,0,0,0,0.0,0.0
USR-002692,2025-07-16,Referral,Webinar_Series_Tech,APAC,Tablet,Enterprise,31.27,464,1,1,0,0,0,0.0,0.0
USR-002693,2025-10-17,Facebook,Brand_Awareness_2025,LATAM,Tablet,Enterprise,6.73,310,1,0,0,0,0,0.0,0.0
USR-002694,2025-11-28,Direct,Brand_Awareness_2025,North America,Tablet,SMB,40.86,433,1,1,0,0,0,0.0,0.0
USR-002695,2025-12-22,Email Marketing,Brand_Awareness_2025,North America,Desktop,Enterprise,21.66,75,1,0,0,0,0,0.0,0.0
USR-002696,2025-09-19,Organic Search,Retargeting_Q1,LATAM,Desktop,SMB,16.8,557,1,0,0,0,0,0.0,0.0
USR-002697,2025-02-09,Email Marketing,Newsletter_Nurture,APAC,Mobile,Enterprise,21.84,14,1,0,0,0,0,0.0,0.0
USR-002698,2025-02-28,Google Ads,Summer_Promo_Global,EMEA,Tablet,Enterprise,21.34,519,1,0,0,0,0,0.0,0.0
USR-002699,2025-11-13,LinkedIn,Retargeting_Q1,LATAM,Mobile,Enterprise,20.69,329,1,0,0,0,0,0.0,0.0
USR-002700,2025-06-08,LinkedIn,Webinar_Series_Tech,EMEA,Mobile,Enterprise,23.22,401,1,0,0,0,0,0.0,0.0
USR-002701,2025-09-17,Organic Search,Webinar_Series_Tech,North America,Mobile,Enterprise,27.56,242,1,0,0,0,0,0.0,0.0
USR-002702,2025-12-07,LinkedIn,Brand_Awareness_2025,APAC,Mobile,Enterprise,12.63,207,1,0,0,0,0,0.0,0.0
USR-002703,2026-01-07,LinkedIn,Flash_Sale_Feb,EMEA,Mobile,SMB,43.84,520,1,0,0,0,0,0.0,0.0
USR-002704,2025-03-18,LinkedIn,Retargeting_Q1,North America,Mobile,Enterprise,11.98,58,1,0,0,0,0,0.0,0.0
USR-002705,2025-05-22,Referral,Newsletter_Nurture,EMEA,Mobile,Enterprise,12.0,171,1,0,0,0,0,0.0,0.0
USR-002706,2025-10-23,Direct,Summer_Promo_Global,EMEA,Tablet,Enterprise,22.39,224,1,0,0,0,0,0.0,0.0
USR-002707,2025-04-10,Affiliate,Webinar_Series_Tech,EMEA,Mobile,SMB,32.33,588,1,1,0,0,0,0.0,0.0
USR-002708,2025-03-20,Affiliate,Flash_Sale_Feb,North America,Tablet,Enterprise,46.7,427,1,1,1,1,1,5453.94,16082.593634340701
USR-002709,2025-06-16,Facebook,Retargeting_Q1,EMEA,Desktop,Individual,48.95,424,1,0,0,0,0,0.0,0.0
USR-002710,2025-05-04,Affiliate,Brand_Awareness_2025,APAC,Tablet,Enterprise,26.16,90,1,0,0,0,0,0.0,0.0
USR-002711,2025-04-14,Affiliate,Flash_Sale_Feb,EMEA,Desktop,Individual,26.3,290,1,0,0,0,0,0.0,0.0
USR-002712,2025-06-30,Referral,Webinar_Series_Tech,APAC,Tablet,Individual,18.62,437,1,0,0,0,0,0.0,0.0
USR-002713,2025-12-04,LinkedIn,Webinar_Series_Tech,North America,Tablet,SMB,22.7,301,1,0,0,0,0,0.0,0.0
USR-002714,2025-04-29,Direct,Webinar_Series_Tech,EMEA,Tablet,SMB,40.09,539,1,1,0,0,0,0.0,0.0
USR-002715,2025-02-20,Google Ads,Retargeting_Q1,LATAM,Tablet,Individual,12.44,88,1,0,0,0,0,0.0,0.0
USR-002716,2025-09-08,LinkedIn,Webinar_Series_Tech,North America,Mobile,Enterprise,48.26,55,1,0,0,0,0,0.0,0.0
USR-002717,2025-12-13,Organic Search,Retargeting_Q1,LATAM,Tablet,Enterprise,29.75,200,1,0,0,0,0,0.0,0.0
USR-002718,2025-03-26,Referral,Webinar_Series_Tech,LATAM,Mobile,Enterprise,35.12,483,1,0,0,0,0,0.0,0.0
USR-002719,2025-01-23,Google Ads,Flash_Sale_Feb,North America,Mobile,SMB,36.53,573,1,0,0,0,0,0.0,0.0
USR-002720,2025-09-18,Affiliate,Webinar_Series_Tech,EMEA,Mobile,SMB,33.76,52,1,0,0,0,0,0.0,0.0
USR-002721,2025-10-05,Email Marketing,Summer_Promo_Global,EMEA,Desktop,Individual,16.88,293,1,0,0,0,0,0.0,0.0
USR-002722,2025-02-04,Google Ads,Newsletter_Nurture,LATAM,Tablet,Enterprise,13.18,433,1,0,0,0,0,0.0,0.0
USR-002723,2025-05-24,Referral,Retargeting_Q1,APAC,Mobile,SMB,35.16,171,1,0,0,0,0,0.0,0.0
USR-002724,2025-12-20,Google Ads,Flash_Sale_Feb,LATAM,Mobile,Enterprise,26.14,600,1,0,0,0,0,0.0,0.0
USR-002725,2025-10-26,Email Marketing,Retargeting_Q1,APAC,Mobile,Individual,45.87,366,1,0,0,0,0,0.0,0.0
USR-002726,2026-01-04,Email Marketing,Retargeting_Q1,EMEA,Tablet,SMB,23.66,230,1,0,0,0,0,0.0,0.0
USR-002727,2025-06-23,Email Marketing,Summer_Promo_Global,EMEA,Desktop,Enterprise,11.25,157,1,0,0,0,0,0.0,0.0
USR-002728,2025-06-23,Email Marketing,Flash_Sale_Feb,EMEA,Mobile,SMB,22.86,287,1,1,0,0,0,0.0,0.0
USR-002729,2025-08-06,Organic Search,Brand_Awareness_2025,APAC,Mobile,Enterprise,30.81,195,1,0,0,0,0,0.0,0.0
USR-002730,2026-01-04,Organic Search,Flash_Sale_Feb,APAC,Desktop,Enterprise,48.65,67,1,0,0,0,0,0.0,0.0
USR-002731,2025-12-17,Referral,Flash_Sale_Feb,LATAM,Tablet,Enterprise,12.94,83,1,1,0,0,0,0.0,0.0
USR-002732,2025-09-05,Facebook,Retargeting_Q1,North America,Tablet,Enterprise,33.12,193,1,0,0,0,0,0.0,0.0
USR-002733,2025-11-30,Referral,Summer_Promo_Global,North America,Tablet,Enterprise,32.58,532,1,0,0,0,0,0.0,0.0
USR-002734,2025-03-24,Facebook,Flash_Sale_Feb,APAC,Mobile,Individual,30.88,315,1,0,0,0,0,0.0,0.0
USR-002735,2025-01-22,Facebook,Newsletter_Nurture,APAC,Mobile,Enterprise,14.63,237,1,0,0,0,0,0.0,0.0
USR-002736,2025-10-03,Direct,Brand_Awareness_2025,North America,Tablet,SMB,24.5,21,1,0,0,0,0,0.0,0.0
USR-002737,2025-07-27,Affiliate,Summer_Promo_Global,EMEA,Tablet,Enterprise,26.56,489,1,0,0,0,0,0.0,0.0
USR-002738,2025-11-21,Google Ads,Retargeting_Q1,LATAM,Tablet,SMB,46.37,445,1,0,0,0,0,0.0,0.0
USR-002739,2025-05-25,Email Marketing,Retargeting_Q1,EMEA,Mobile,Enterprise,35.04,29,1,0,0,0,0,0.0,0.0
USR-002740,2025-04-12,Email Marketing,Summer_Promo_Global,LATAM,Mobile,SMB,33.36,363,1,0,0,0,0,0.0,0.0
USR-002741,2025-10-23,Organic Search,Retargeting_Q1,LATAM,Tablet,Enterprise,27.08,383,1,0,0,0,0,0.0,0.0
USR-002742,2025-01-28,Referral,Flash_Sale_Feb,EMEA,Desktop,Enterprise,31.65,337,1,0,0,0,0,0.0,0.0
USR-002743,2025-09-16,Facebook,Newsletter_Nurture,North America,Desktop,SMB,9.42,51,1,0,0,0,0,0.0,0.0
USR-002744,2026-02-02,Direct,Webinar_Series_Tech,EMEA,Mobile,Enterprise,14.13,436,1,0,0,0,0,0.0,0.0
USR-002745,2025-01-26,Referral,Summer_Promo_Global,EMEA,Tablet,Enterprise,44.75,517,1,0,0,0,0,0.0,0.0
USR-002746,2025-10-12,Facebook,Webinar_Series_Tech,APAC,Tablet,Individual,25.93,541,1,0,0,0,0,0.0,0.0
USR-002747,2025-08-06,Referral,Newsletter_Nurture,EMEA,Mobile,SMB,43.32,298,1,0,0,0,0,0.0,0.0
USR-002748,2025-09-09,Direct,Webinar_Series_Tech,APAC,Desktop,Individual,12.67,229,1,1,0,0,0,0.0,0.0
USR-002749,2025-02-01,Referral,Summer_Promo_Global,North America,Desktop,Enterprise,24.32,220,1,0,0,0,0,0.0,0.0
USR-002750,2025-12-05,Facebook,Summer_Promo_Global,APAC,Mobile,SMB,20.71,509,1,1,0,0,0,0.0,0.0
USR-002751,2025-12-16,Direct,Webinar_Series_Tech,APAC,Desktop,SMB,34.11,226,1,0,0,0,0,0.0,0.0
USR-002752,2025-07-07,Email Marketing,Webinar_Series_Tech,North America,Tablet,SMB,42.24,176,1,0,0,0,0,0.0,0.0
USR-002753,2025-11-17,Affiliate,Retargeting_Q1,LATAM,Mobile,SMB,25.01,421,1,0,0,0,0,0.0,0.0
USR-002754,2025-09-13,Direct,Brand_Awareness_2025,EMEA,Desktop,Individual,19.63,395,1,0,0,0,0,0.0,0.0
USR-002755,2025-07-28,Referral,Newsletter_Nurture,APAC,Desktop,Individual,28.02,358,1,0,0,0,0,0.0,0.0
USR-002756,2025-11-29,Affiliate,Summer_Promo_Global,LATAM,Desktop,SMB,31.51,453,1,0,0,0,0,0.0,0.0
USR-002757,2025-04-11,Facebook,Webinar_Series_Tech,LATAM,Mobile,Individual,48.05,107,1,0,0,0,0,0.0,0.0
USR-002758,2025-06-13,Organic Search,Summer_Promo_Global,APAC,Mobile,SMB,37.19,365,1,0,0,0,0,0.0,0.0
USR-002759,2025-08-22,Direct,Newsletter_Nurture,LATAM,Mobile,SMB,45.04,568,1,0,0,0,0,0.0,0.0
USR-002760,2025-11-16,Email Marketing,Newsletter_Nurture,LATAM,Mobile,SMB,23.77,94,1,0,0,0,0,0.0,0.0
USR-002761,2025-09-05,Facebook,Newsletter_Nurture,North America,Tablet,Individual,26.95,458,1,1,0,0,0,0.0,0.0
USR-002762,2025-01-11,Facebook,Brand_Awareness_2025,LATAM,Tablet,Individual,28.14,507,1,1,0,0,0,0.0,0.0
USR-002763,2025-05-08,Affiliate,Summer_Promo_Global,EMEA,Mobile,SMB,30.91,238,1,0,0,0,0,0.0,0.0
USR-002764,2026-01-30,LinkedIn,Brand_Awareness_2025,North America,Tablet,SMB,5.56,582,1,0,0,0,0,0.0,0.0
USR-002765,2025-04-19,Google Ads,Retargeting_Q1,APAC,Desktop,Individual,21.35,138,1,0,0,0,0,0.0,0.0
USR-002766,2025-09-22,Affiliate,Flash_Sale_Feb,EMEA,Mobile,Individual,14.27,396,1,0,0,0,0,0.0,0.0
USR-002767,2025-11-21,LinkedIn,Webinar_Series_Tech,North America,Tablet,Individual,27.97,329,1,0,0,0,0,0.0,0.0
USR-002768,2025-01-09,Facebook,Summer_Promo_Global,North America,Tablet,Individual,29.22,41,1,0,0,0,0,0.0,0.0
USR-002769,2025-01-10,Google Ads,Retargeting_Q1,APAC,Mobile,SMB,37.05,132,1,0,0,0,0,0.0,0.0
USR-002770,2026-01-26,Referral,Flash_Sale_Feb,APAC,Tablet,Enterprise,39.48,399,1,0,0,0,0,0.0,0.0
USR-002771,2025-04-27,Email Marketing,Retargeting_Q1,LATAM,Desktop,Individual,45.87,177,1,0,0,0,0,0.0,0.0
USR-002772,2025-05-04,Google Ads,Summer_Promo_Global,EMEA,Mobile,Individual,32.94,216,1,0,0,0,0,0.0,0.0
USR-002773,2025-01-31,Google Ads,Summer_Promo_Global,LATAM,Tablet,Individual,36.5,464,1,0,0,0,0,0.0,0.0
USR-002774,2026-01-12,Email Marketing,Flash_Sale_Feb,North America,Desktop,Enterprise,9.1,500,1,0,0,0,0,0.0,0.0
USR-002775,2025-04-19,Organic Search,Brand_Awareness_2025,LATAM,Mobile,SMB,26.18,262,1,0,0,0,0,0.0,0.0
USR-002776,2026-01-14,Email Marketing,Webinar_Series_Tech,North America,Mobile,SMB,25.14,227,1,1,1,0,0,0.0,0.0
USR-002777,2025-11-19,Email Marketing,Webinar_Series_Tech,North America,Mobile,Enterprise,44.11,432,1,0,0,0,0,0.0,0.0
USR-002778,2025-10-30,LinkedIn,Retargeting_Q1,APAC,Tablet,Individual,21.92,139,1,0,0,0,0,0.0,0.0
USR-002779,2025-08-12,Affiliate,Newsletter_Nurture,North America,Desktop,SMB,31.89,384,1,1,1,1,1,6222.76,10305.852064635705
USR-002780,2025-11-04,Facebook,Brand_Awareness_2025,APAC,Desktop,Enterprise,33.81,60,1,0,0,0,0,0.0,0.0
USR-002781,2025-07-10,Email Marketing,Newsletter_Nurture,APAC,Tablet,Individual,49.15,253,1,1,1,0,0,0.0,0.0
USR-002782,2026-01-21,Email Marketing,Flash_Sale_Feb,North America,Tablet,Enterprise,10.49,573,1,0,0,0,0,0.0,0.0
USR-002783,2025-12-05,Organic Search,Summer_Promo_Global,North America,Tablet,Enterprise,23.18,331,1,0,0,0,0,0.0,0.0
USR-002784,2026-01-19,Referral,Brand_Awareness_2025,LATAM,Desktop,Individual,15.32,173,1,1,0,0,0,0.0,0.0
USR-002785,2025-03-29,LinkedIn,Retargeting_Q1,North America,Mobile,Individual,30.8,417,1,0,0,0,0,0.0,0.0
USR-002786,2025-09-13,Facebook,Retargeting_Q1,LATAM,Mobile,Enterprise,39.59,319,1,0,0,0,0,0.0,0.0
USR-002787,2025-05-03,Referral,Summer_Promo_Global,LATAM,Desktop,SMB,23.96,127,1,0,0,0,0,0.0,0.0
USR-002788,2025-07-26,LinkedIn,Flash_Sale_Feb,North America,Desktop,Individual,39.7,345,1,0,0,0,0,0.0,0.0
USR-002789,2025-03-05,LinkedIn,Newsletter_Nurture,EMEA,Tablet,Individual,19.4,241,1,0,0,0,0,0.0,0.0
USR-002790,2025-01-08,Direct,Newsletter_Nurture,EMEA,Mobile,Enterprise,27.36,117,1,0,0,0,0,0.0,0.0
USR-002791,2026-01-02,Facebook,Retargeting_Q1,North America,Desktop,Individual,30.87,109,1,0,0,0,0,0.0,0.0
USR-002792,2025-03-12,Email Marketing,Summer_Promo_Global,EMEA,Tablet,Individual,14.53,431,1,0,0,0,0,0.0,0.0
USR-002793,2025-11-05,Affiliate,Flash_Sale_Feb,North America,Tablet,SMB,19.8,136,1,0,0,0,0,0.0,0.0
USR-002794,2025-01-18,Affiliate,Brand_Awareness_2025,EMEA,Mobile,SMB,46.14,278,1,0,0,0,0,0.0,0.0
USR-002795,2025-02-17,Organic Search,Brand_Awareness_2025,LATAM,Mobile,SMB,30.45,326,1,0,0,0,0,0.0,0.0
USR-002796,2025-01-22,Direct,Flash_Sale_Feb,LATAM,Desktop,Individual,15.46,367,1,0,0,0,0,0.0,0.0
USR-002797,2025-01-14,Facebook,Flash_Sale_Feb,North America,Desktop,Enterprise,20.44,290,1,0,0,0,0,0.0,0.0
USR-002798,2025-12-16,Organic Search,Flash_Sale_Feb,APAC,Mobile,Individual,49.47,556,1,0,0,0,0,0.0,0.0
USR-002799,2025-10-15,Email Marketing,Retargeting_Q1,LATAM,Desktop,Enterprise,12.54,518,1,0,0,0,0,0.0,0.0
USR-002800,2025-08-17,Email Marketing,Newsletter_Nurture,LATAM,Tablet,SMB,33.42,387,1,0,0,0,0,0.0,0.0
USR-002801,2025-09-27,Affiliate,Retargeting_Q1,EMEA,Desktop,Enterprise,13.39,228,1,1,0,0,0,0.0,0.0
USR-002802,2025-12-27,Email Marketing,Newsletter_Nurture,North America,Mobile,Individual,8.64,533,1,0,0,0,0,0.0,0.0
USR-002803,2025-09-08,Direct,Brand_Awareness_2025,APAC,Tablet,SMB,24.87,75,1,1,1,0,0,0.0,0.0
USR-002804,2025-12-16,Google Ads,Summer_Promo_Global,APAC,Tablet,SMB,26.91,273,1,0,0,0,0,0.0,0.0
USR-002805,2026-01-21,Google Ads,Flash_Sale_Feb,EMEA,Mobile,SMB,8.27,174,1,0,0,0,0,0.0,0.0
USR-002806,2025-02-16,LinkedIn,Flash_Sale_Feb,North America,Mobile,Individual,43.99,545,1,0,0,0,0,0.0,0.0
USR-002807,2025-02-08,Email Marketing,Webinar_Series_Tech,LATAM,Tablet,Enterprise,5.24,227,1,0,0,0,0,0.0,0.0
USR-002808,2025-06-28,Facebook,Summer_Promo_Global,APAC,Tablet,SMB,41.81,187,1,0,0,0,0,0.0,0.0
USR-002809,2025-12-22,Direct,Summer_Promo_Global,LATAM,Desktop,Individual,15.35,347,1,0,0,0,0,0.0,0.0
USR-002810,2025-05-06,Direct,Brand_Awareness_2025,EMEA,Tablet,Enterprise,33.14,499,1,0,0,0,0,0.0,0.0
USR-002811,2025-04-12,Organic Search,Webinar_Series_Tech,North America,Desktop,SMB,43.2,214,1,1,0,0,0,0.0,0.0
USR-002812,2026-01-16,Referral,Newsletter_Nurture,North America,Mobile,SMB,41.97,213,1,0,0,0,0,0.0,0.0
USR-002813,2025-07-18,Affiliate,Retargeting_Q1,EMEA,Tablet,SMB,28.92,531,1,0,0,0,0,0.0,0.0
USR-002814,2025-03-09,LinkedIn,Newsletter_Nurture,EMEA,Mobile,Enterprise,13.07,580,1,0,0,0,0,0.0,0.0
USR-002815,2025-12-28,Facebook,Webinar_Series_Tech,North America,Mobile,Individual,40.6,446,1,0,0,0,0,0.0,0.0
USR-002816,2025-01-22,Direct,Brand_Awareness_2025,APAC,Tablet,SMB,22.4,436,1,1,1,0,0,0.0,0.0
